t,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20
1.00000000e+00,0.00000000e+00,1.88163036e-23,4.08094926e-23,6.65672985e-23,9.35648827e-23,1.18340725e-22,1.39863316e-22,1.61102104e-22,1.86542807e-22,2.16828063e-22,2.45841078e-22,2.65696489e-22,2.77446469e-22,2.94207655e-22,3.25242872e-22,3.57372973e-22,3.73860258e-22,3.93236046e-22,4.28114091e-22,4.46877644e-22,4.71913186e-22
1.00800000e+00,0.00000000e+00,1.77814765e-23,3.92499944e-23,6.52298411e-23,9.29966489e-23,1.18509287e-22,1.40093829e-22,1.60471141e-22,1.84554406e-22,2.13865973e-22,2.42897882e-22,2.63460829e-22,2.75636104e-22,2.92067291e-22,3.22732807e-22,3.55155875e-22,3.71741467e-22,3.90185843e-22,4.24361542e-22,4.42885975e-22,4.67386907e-22
1.01600000e+00,0.00000000e+00,1.68666003e-23,3.78750243e-23,6.40667588e-23,9.25436000e-23,1.18730626e-22,1.40338582e-22,1.59829258e-22,1.82516180e-22,2.10800680e-22,2.39826194e-22,2.61143850e-22,2.73845285e-22,2.90018712e-22,3.20307294e-22,3.52987903e-22,3.69672377e-22,3.87186570e-22,4.20631389e-22,4.38908866e-22,4.62874801e-22
1.02400000e+00,0.00000000e+00,1.60757712e-23,3.66875221e-23,6.30728595e-23,9.21889289e-23,1.18980135e-22,1.40575750e-22,1.59169209e-22,1.80440798e-22,2.07659350e-22,2.36654660e-22,2.58763808e-22,2.72077992e-22,2.88054624e-22,3.17951723e-22,3.50850397e-22,3.67636295e-22,3.84230832e-22,4.16927568e-22,4.34958566e-22,4.58392490e-22
1.03200000e+00,0.00000000e+00,1.54099803e-23,3.56853360e-23,6.22375374e-23,9.19115297e-23,1.19230733e-22,1.40782872e-22,1.58484615e-22,1.78342943e-22,2.04471940e-22,2.33414917e-22,2.56341415e-22,2.70339637e-22,2.86168214e-22,3.15651466e-22,3.48724475e-22,3.65616071e-22,3.81310484e-22,4.13253028e-22,4.31046168e-22,4.53954367e-22
1.04000000e+00,0.00000000e+00,1.48675010e-23,3.48619714e-23,6.15458080e-23,9.16871645e-23,1.19453933e-22,1.40937542e-22,1.57770082e-22,1.76238815e-22,2.01270228e-22,2.30140452e-22,2.53898851e-22,2.68636433e-22,2.84352943e-22,3.13392045e-22,3.46591444e-22,3.63594578e-22,3.78417021e-22,4.09609956e-22,4.27181670e-22,4.49573599e-22
1.04800000e+00,0.00000000e+00,1.44443380e-23,3.42074449e-23,6.09794608e-23,9.14897303e-23,1.19620968e-22,1.41018129e-22,1.57021314e-22,1.74145602e-22,1.98086805e-22,2.26865417e-22,2.51458717e-22,2.66974708e-22,2.82602303e-22,3.11159271e-22,3.44433191e-22,3.61555177e-22,3.75541976e-22,4.06000023e-22,4.23374091e-22,4.45262189e-22
1.05600000e+00,0.00000000e+00,1.41347136e-23,3.37091946e-23,6.05182632e-23,9.12925558e-23,1.19703922e-22,1.41004481e-22,1.56235203e-22,1.72080931e-22,1.94954067e-22,2.23623452e-22,2.49043004e-22,2.65360240e-22,2.80909570e-22,3.08939368e-22,3.42232545e-22,3.59482174e-22,3.72677312e-22,4.02424644e-22,4.19631603e-22,4.41031054e-22
1.06400000e+00,0.00000000e+00,1.39315594e-23,3.33529925e-23,6.01411516e-23,9.10696612e-23,1.19676809e-22,1.40878575e-22,1.55409891e-22,1.70062338e-22,1.91903233e-22,2.20446559e-22,2.46672123e-22,2.63797629e-22,2.79267582e-22,3.06719095e-22,3.39973629e-22,3.57361237e-22,3.69815785e-22,3.98885214e-22,4.15961655e-22,4.36890111e-22
1.07200000e+00,0.00000000e+00,1.38269910e-23,3.31238153e-23,5.98273483e-23,9.07969194e-23,1.19516546e-22,1.40625085e-22,1.54544795e-22,1.68106737e-22,1.88963445e-22,2.17364081e-22,2.44364038e-22,2.62289764e-22,2.77668577e-22,3.04485889e-22,3.37642179e-22,3.55179775e-22,3.66951266e-22,3.95383313e-22,4.12371072e-22,4.32848329e-22
1.08000000e+00,0.00000000e+00,1.38127413e-23,3.30066304e-23,5.95573554e-23,9.04530667e-23,1.19203774e-22,1.40231837e-22,1.53640578e-22,1.66229932e-22,1.86160955e-22,2.14401822e-22,2.42133547e-22,2.60837407e-22,2.76104099e-22,3.02228021e-22,3.35225855e-22,3.52927266e-22,3.64078996e-22,3.91920849e-22,4.08866103e-22,4.28913743e-22
1.08800000e+00,0.00000000e+00,1.38805353e-23,3.29870666e-23,5.93137824e-23,9.00205209e-23,1.18723499e-22,1.39690131e-22,1.52699080e-22,1.64446174e-22,1.83518444e-22,2.11581329e-22,2.39991739e-22,2.59438927e-22,2.74564997e-22,2.99934783e-22,3.32714504e-22,3.50595528e-22,3.61195773e-22,3.88500137e-22,4.05452415e-22,4.25093410e-22
1.09600000e+00,0.00000000e+00,1.40223922e-23,3.30519446e-23,5.90819811e-23,8.94859809e-23,1.18065533e-22,1.38994918e-22,1.51723195e-22,1.62767768e-22,1.81054479e-22,2.08919376e-22,2.37945641e-22,2.58090186e-22,2.73041517e-22,2.97596705e-22,3.30100417e-22,3.48178916e-22,3.58300069e-22,3.85123913e-22,4.02135022e-22,4.21393315e-22
1.10400000e+00,0.00000000e+00,1.42308486e-23,3.31896542e-23,5.88504704e-23,8.88407907e-23,1.17224711e-22,1.38144835e-22,1.50716706e-22,1.61204752e-22,1.78783132e-22,2.06427642e-22,2.35998070e-22,2.56784579e-22,2.71523489e-22,2.95205785e-22,3.27378525e-22,3.45674461e-22,3.55392056e-22,3.81795261e-22,3.98918155e-22,4.17818214e-22
1.11200000e+00,0.00000000e+00,1.44990981e-23,3.33903739e-23,5.86111470e-23,8.80810686e-23,1.16200901e-22,1.37142097e-22,1.49684081e-22,1.59764646e-22,1.76713756e-22,2.04112595e-22,2.34147680e-22,2.55513237e-22,2.70000587e-22,2.92755731e-22,3.24546570e-22,3.43081921e-22,3.52473564e-22,3.78517488e-22,3.95805078e-22,4.14371435e-22
1.12000000e+00,0.00000000e+00,1.48210513e-23,3.36461379e-23,5.83592914e-23,8.72076114e-23,1.14998823e-22,1.35992258e-22,1.48630248e-22,1.58452289e-22,1.74850921e-22,2.01975580e-22,2.32389193e-22,2.54265352e-22,2.68462669e-22,2.90242211e-22,3.21605210e-22,3.40403766e-22,3.49547957e-22,3.75293933e-22,3.92797866e-22,4.11054643e-22
1.12800000e+00,0.00000000e+00,1.51913219e-23,3.39507634e-23,5.80933864e-23,8.62255955e-23,1.13627674e-22,1.34703869e-22,1.47560354e-22,1.57269747e-22,1.73194508e-22,2.00013079e-22,2.30713800e-22,2.53028625e-22,2.66900149e-22,2.87663071e-22,3.18558071e-22,3.37645086e-22,3.46619948e-22,3.72127741e-22,3.89897166e-22,4.07867603e-22
1.13600000e+00,0.00000000e+00,1.56051486e-23,3.42996575e-23,5.78147747e-23,8.51441055e-23,1.12100621e-22,1.33288049e-22,1.46479518e-22,1.56216316e-22,1.71739944e-22,1.98217136e-22,2.29109690e-22,2.51789787e-22,2.65304392e-22,2.85018526e-22,3.15411732e-22,3.34813428e-22,3.43695369e-22,3.69021609e-22,3.87101956e-22,4.04807945e-22
1.14400000e+00,0.00000000e+00,1.60582673e-23,3.46895284e-23,5.75271900e-23,8.39755265e-23,1.10434174e-22,1.31757988e-22,1.45392605e-22,1.55288601e-22,1.70478558e-22,1.96575913e-22,2.27562683e-22,2.50535172e-22,2.63668107e-22,2.82311300e-22,3.12175632e-22,3.31918564e-22,3.40780886e-22,3.65977529e-22,3.84409330e-22,4.01870970e-22
1.15200000e+00,0.00000000e+00,1.65467461e-23,3.51180279e-23,5.72361953e-23,8.27348408e-23,1.08647479e-22,1.30128426e-22,1.44304017e-22,1.54480665e-22,1.69398049e-22,1.95074345e-22,2.26056926e-22,2.49251309e-22,2.61985695e-22,2.79546695e-22,3.08861912e-22,3.28972205e-22,3.37883704e-22,3.62996548e-22,3.81814327e-22,3.99049508e-22
1.16000000e+00,0.00000000e+00,1.70668011e-23,3.55833548e-23,5.69485707e-23,8.14388705e-23,1.06761580e-22,1.28415124e-22,1.43217521e-22,1.53784261e-22,1.68483027e-22,1.93694860e-22,2.24575623e-22,2.47925486e-22,2.60253548e-22,2.76732584e-22,3.05485172e-22,3.25987663e-22,3.35011257e-22,3.60078560e-22,3.79309830e-22,3.96333863e-22
1.16800000e+00,0.00000000e+00,1.76146053e-23,3.60838471e-23,5.66716841e-23,8.01055068e-23,1.04798673e-22,1.26634349e-22,1.42136118e-22,1.53189105e-22,1.67715617e-22,1.92418128e-22,2.23101746e-22,2.46546268e-22,2.58470263e-22,2.73879309e-22,3.02062151e-22,3.22979472e-22,3.32170906e-22,3.57222152e-22,3.76886550e-22,3.93711849e-22
1.17600000e+00,0.00000000e+00,1.81861072e-23,3.66175899e-23,5.64128840e-23,7.87529628e-23,1.02781395e-22,1.24802401e-22,1.41061959e-22,1.52683212e-22,1.67076086e-22,1.91223816e-22,2.21618714e-22,2.45103944e-22,2.56636758e-22,2.70999493e-22,2.98611350e-22,3.19962980e-22,3.29369652e-22,3.54424514e-22,3.74533100e-22,3.91168933e-22
1.18400000e+00,0.00000000e+00,1.87768706e-23,3.71820624e-23,5.61789417e-23,7.73990838e-23,1.00732164e-22,1.22935200e-22,1.39996318e-22,1.52253255e-22,1.66543492e-22,1.90091309e-22,2.20111000e-22,2.43590863e-22,2.54756283e-22,2.68107748e-22,2.95152579e-22,3.16953927e-22,3.26613890e-22,3.51681423e-22,3.72236181e-22,3.88688492e-22
1.19200000e+00,0.00000000e+00,1.93819466e-23,3.77738434e-23,5.59755711e-23,7.60607416e-23,9.86726075e-23,1.21047933e-22,1.38939600e-22,1.51884957e-22,1.66096302e-22,1.89000377e-22,2.18564644e-22,2.42001670e-22,2.52834321e-22,2.65220308e-22,2.91706464e-22,3.13968019e-22,3.23909196e-22,3.48987304e-22,3.69980863e-22,3.86252185e-22
1.20000000e+00,0.00000000e+00,1.99957840e-23,3.83883904e-23,5.58070428e-23,7.47533309e-23,9.66230856e-23,1.19154792e-22,1.37891417e-22,1.51563482e-22,1.65712988e-22,1.87931764e-22,2.16967667e-22,2.40333417e-22,2.50878382e-22,2.62354568e-22,2.88293912e-22,3.11020503e-22,3.21260165e-22,3.46335372e-22,3.67750966e-22,3.83840422e-22
1.20800000e+00,0.00000000e+00,2.06121855e-23,3.90198995e-23,5.56759067e-23,7.34903831e-23,9.46023164e-23,1.17268778e-22,1.36850686e-22,1.51273827e-22,1.65372570e-22,1.86867694e-22,2.15310357e-22,2.38585558e-22,2.48897692e-22,2.59528574e-22,2.84935556e-22,3.08125767e-22,3.18670296e-22,3.43717843e-22,3.65529523e-22,3.81432919e-22
1.21600000e+00,0.00000000e+00,2.12243089e-23,3.96612535e-23,5.55828271e-23,7.22833009e-23,9.26271155e-23,1.15401591e-22,1.35815771e-22,1.51001202e-22,1.65055094e-22,1.85792266e-22,2.13585456e-22,2.36759831e-22,2.46902804e-22,2.56760459e-22,2.81651197e-22,3.05296973e-22,3.16141936e-22,3.41126208e-22,3.63299310e-22,3.79009329e-22
1.22400000e+00,0.00000000e+00,2.18247153e-23,4.03040535e-23,5.55265302e-23,7.11412126e-23,9.07122377e-23,1.13563589e-22,1.34784651e-22,1.50731376e-22,1.64742043e-22,1.84691764e-22,2.11788215e-22,2.34860045e-22,2.44905140e-22,2.54067862e-22,2.78459264e-22,3.02545717e-22,3.13676263e-22,3.38551554e-22,3.61043421e-22,3.76549901e-22
1.23200000e+00,0.00000000e+00,2.24054591e-23,4.09387316e-23,5.55038563e-23,7.00709387e-23,8.88703177e-23,1.11763811e-22,1.33755093e-22,1.50450991e-22,1.64416663e-22,1.83554845e-22,2.09916365e-22,2.32891783e-22,2.42916498e-22,2.51467342e-22,2.75376297e-22,2.99881749e-22,3.11273325e-22,3.35984921e-22,3.58745853e-22,3.74036161e-22
1.24000000e+00,0.00000000e+00,2.29582156e-23,4.15547336e-23,5.55099065e-23,6.90770585e-23,8.71118940e-23,1.10010047e-22,1.32724837e-22,1.50147834e-22,1.64064218e-22,1.82372650e-22,2.07969985e-22,2.30862049e-22,2.40948533e-22,2.48973825e-22,2.72416493e-22,2.97312742e-22,3.08932105e-22,3.33417668e-22,3.56392089e-22,3.71451565e-22
1.24800000e+00,0.00000000e+00,2.34744388e-23,4.21407601e-23,5.55382667e-23,6.81620601e-23,8.54455036e-23,1.08308942e-22,1.31691770e-22,1.49811057e-22,1.63672160e-22,1.81138813e-22,2.05951308e-22,2.28778877e-22,2.39012257e-22,2.46600086e-22,2.69591305e-22,2.94844117e-22,3.06650629e-22,3.30841827e-22,3.53969639e-22,3.68782112e-22
1.25600000e+00,0.00000000e+00,2.39455422e-23,4.26850508e-23,5.55812923e-23,6.73265546e-23,8.38778264e-23,1.06666132e-22,1.30654081e-22,1.49431342e-22,1.63230231e-22,1.79849407e-22,2.03864472e-22,2.26650934e-22,2.37117567e-22,2.44356314e-22,2.66909137e-22,2.92478937e-22,3.04426088e-22,3.28250447e-22,3.51468521e-22,3.66016869e-22
1.26400000e+00,0.00000000e+00,2.43630927e-23,4.31756986e-23,5.56304338e-23,6.65695354e-23,8.24138645e-23,1.05086374e-22,1.29610394e-22,1.49001013e-22,1.62730483e-22,1.78502822e-22,2.01715239e-22,2.24487128e-22,2.35272831e-22,2.42249759e-22,2.64375111e-22,2.90217858e-22,3.02254973e-22,3.25637877e-22,3.48881651e-22,3.63148404e-22
1.27200000e+00,0.00000000e+00,2.47190104e-23,4.36009751e-23,5.56765836e-23,6.58886627e-23,8.10571374e-23,1.03573679e-22,1.28559860e-22,1.48514091e-22,1.62167248e-22,1.77099589e-22,1.99510695e-22,2.22296251e-22,2.33484558e-22,2.40284480e-22,2.61990953e-22,2.88059148e-22,3.00133227e-22,3.23000007e-22,3.46205132e-22,3.60173086e-22
1.28000000e+00,0.00000000e+00,2.50057641e-23,4.39496549e-23,5.57104269e-23,6.52805532e-23,7.98098777e-23,1.02131427e-22,1.27502222e-22,1.47966294e-22,1.61537043e-22,1.75642183e-22,1.97258964e-22,2.20086674e-22,2.31757149e-22,2.38461207e-22,2.59754965e-22,2.85998770e-22,2.98056380e-22,3.20334430e-22,3.43438423e-22,3.57091251e-22
1.28800000e+00,0.00000000e+00,2.52165568e-23,4.42113240e-23,5.57227777e-23,6.47410615e-23,7.86732137e-23,1.00762455e-22,1.26437826e-22,1.47354982e-22,1.60838436e-22,1.74134790e-22,1.94968926e-22,2.17866101e-22,2.30092752e-22,2.36777328e-22,2.57662116e-22,2.84030513e-22,2.96019687e-22,3.17640539e-22,3.40584377e-22,3.53907229e-22
1.29600000e+00,0.00000000e+00,2.53454927e-23,4.43766610e-23,5.57048893e-23,6.42655367e-23,7.76473290e-23,9.94691185e-23,1.25367598e-22,1.46679064e-22,1.60071866e-22,1.72583066e-22,1.92649969e-22,2.15641395e-22,2.28491233e-22,2.35226983e-22,2.55704220e-22,2.82146189e-22,2.94018251e-22,3.14919528e-22,3.37649159e-22,3.50629210e-22
1.30400000e+00,0.00000000e+00,2.53877226e-23,4.44376815e-23,5.56487249e-23,6.38490466e-23,7.67315925e-23,9.82533137e-23,1.24292984e-22,1.45938850e-22,1.59239438e-22,1.70993893e-22,1.90311776e-22,2.13418479e-22,2.26950235e-22,2.33801282e-22,2.53870219e-22,2.80335869e-22,2.92047129e-22,3.12174335e-22,3.34642028e-22,3.47268977e-22
1.31200000e+00,0.00000000e+00,2.53395612e-23,4.43879402e-23,5.55471839e-23,6.34865627e-23,7.59246544e-23,9.71164732e-23,1.23215842e-22,1.45135887e-22,1.58344698e-22,1.69375145e-22,1.87964149e-22,2.11202310e-22,2.25465348e-22,2.32488620e-22,2.52146541e-22,2.78588160e-22,2.90101419e-22,3.09409494e-22,3.31575013e-22,3.43841512e-22
1.32000000e+00,0.00000000e+00,2.51985767e-23,4.42226850e-23,5.53942774e-23,6.31731016e-23,7.52245091e-23,9.60595288e-23,1.22138322e-22,1.44272747e-22,1.57392388e-22,1.67735450e-22,1.85616866e-22,2.08996919e-22,2.24030361e-22,2.31275082e-22,2.50517533e-22,2.76890515e-22,2.88176336e-22,3.06630930e-22,3.28462484e-22,3.40364478e-22
1.32800000e+00,0.00000000e+00,2.49636485e-23,4.39389631e-23,5.51852530e-23,6.29038261e-23,7.46285274e-23,9.50828510e-23,1.21062711e-22,1.43352821e-22,1.56388202e-22,1.66083975e-22,1.83279585e-22,2.06805511e-22,2.22637585e-22,2.30144923e-22,2.48965947e-22,2.75229566e-22,2.86267262e-22,3.03845698e-22,3.25320639e-22,3.36857617e-22
1.33600000e+00,0.00000000e+00,2.46349972e-23,4.35356785e-23,5.49166703e-23,6.26741065e-23,7.41334643e-23,9.41861739e-23,1.19991270e-22,1.42380085e-22,1.55338533e-22,1.64430220e-22,1.80961771e-22,2.04630608e-22,2.21278231e-22,2.29081098e-22,2.47473464e-22,2.73591472e-22,2.84369792e-22,3.01061679e-22,3.22166943e-22,3.33342086e-22
1.34400000e+00,0.00000000e+00,2.42141834e-23,4.30136048e-23,5.45864307e-23,6.24795499e-23,7.37354486e-23,9.33685107e-23,1.18926072e-22,1.41358873e-22,1.54250231e-22,1.62783825e-22,1.78672642e-22,2.02474228e-22,2.19942822e-22,2.28065816e-22,2.46021235e-22,2.71962263e-22,2.82479760e-22,2.98287256e-22,3.19019516e-22,3.29839742e-22
1.35200000e+00,0.00000000e+00,2.37040821e-23,4.23753557e-23,5.41937677e-23,6.23160031e-23,7.34299631e-23,9.26280736e-23,1.17868840e-22,1.40293661e-22,1.53130368e-22,1.61154393e-22,1.76421144e-22,2.00338067e-22,2.18621620e-22,2.27081114e-22,2.44590427e-22,2.70328193e-22,2.80593257e-22,2.95530973e-22,3.15896526e-22,3.26372434e-22
1.36000000e+00,0.00000000e+00,2.31088317e-23,4.16253195e-23,5.37392039e-23,6.21795371e-23,7.32118248e-23,9.19622036e-23,1.16820808e-22,1.39188862e-22,1.51986016e-22,1.59551321e-22,1.74215917e-22,1.98223700e-22,2.17305036e-22,2.26109406e-22,2.43162750e-22,2.68676069e-22,2.78706651e-22,2.92801204e-22,3.12815588e-22,3.22961296e-22
1.36800000e+00,0.00000000e+00,2.24337634e-23,4.07695627e-23,5.32244817e-23,6.20664219e-23,7.30751722e-23,9.13673212e-23,1.15782598e-22,1.38048643e-22,1.50824043e-22,1.57983639e-22,1.72065272e-22,1.96132747e-22,2.15984024e-22,2.25134000e-22,2.41720953e-22,2.66993560e-22,2.76816597e-22,2.90105843e-22,3.09793201e-22,3.19626099e-22
1.37600000e+00,0.00000000e+00,2.16853118e-23,3.98157081e-23,5.26524748e-23,6.19730977e-23,7.30134683e-23,9.08389047e-23,1.14754140e-22,1.36876775e-22,1.49650932e-22,1.56459866e-22,1.69977154e-22,1.94067030e-22,2.14650423e-22,2.24139564e-22,2.40249267e-22,2.65269483e-22,2.74920053e-22,2.87452021e-22,3.06844246e-22,3.16384659e-22
1.38400000e+00,0.00000000e+00,2.08709123e-23,3.87727925e-23,5.20270862e-23,6.18961493e-23,7.30195237e-23,9.03715012e-23,1.13734615e-22,1.35676510e-22,1.48472620e-22,1.54987864e-22,1.67959094e-22,1.92028676e-22,2.13297242e-22,2.23112524e-22,2.38733794e-22,2.63494045e-22,2.73014293e-22,2.84845876e-22,3.03981559e-22,3.13252339e-22
1.39200000e+00,0.00000000e+00,1.99988860e-23,3.76511098e-23,5.13531388e-23,6.18322887e-23,7.30855453e-23,8.99587737e-23,1.12722448e-22,1.34450498e-22,1.47294365e-22,1.53574708e-22,1.66018146e-22,1.90020190e-22,2.11918881e-22,2.22041379e-22,2.37162820e-22,2.61659051e-22,2.71096934e-22,2.82292366e-22,3.01215587e-22,3.10241649e-22
1.40000000e+00,0.00000000e+00,1.90783160e-23,3.64620420e-23,5.06362621e-23,6.17783477e-23,7.32032109e-23,8.95935866e-23,1.11715339e-22,1.33200743e-22,1.46120636e-22,1.52226559e-22,1.64160801e-22,1.88044467e-22,2.10511267e-22,2.20916932e-22,2.35527055e-22,2.59758067e-22,2.69165958e-22,2.79795146e-22,2.98554150e-22,3.07361959e-22
1.40800000e+00,0.00000000e+00,1.81189168e-23,3.52178830e-23,4.98827771e-23,6.17312829e-23,7.33637691e-23,8.92681264e-23,1.10710333e-22,1.31928589e-22,1.44955036e-22,1.50948555e-22,1.62392889e-22,1.86104766e-22,2.09071921e-22,2.19732432e-22,2.33819789e-22,2.57786531e-22,2.67219741e-22,2.77356501e-22,2.96002297e-22,3.04619332e-22
1.41600000e+00,0.00000000e+00,1.71308988e-23,3.39316559e-23,4.90995820e-23,6.16881910e-23,7.35581643e-23,8.89740563e-23,1.09703931e-22,1.30634752e-22,1.43800257e-22,1.49744702e-22,1.60719467e-22,1.84204624e-22,2.07599945e-22,2.18483614e-22,2.32036967e-22,2.55741821e-22,2.65257095e-22,2.74977338e-22,2.93562265e-22,3.02016468e-22
1.42400000e+00,0.00000000e+00,1.61248288e-23,3.26169271e-23,4.82940375e-23,6.16463336e-23,7.37771783e-23,8.87026975e-23,1.08692230e-22,1.29319382e-22,1.42658053e-22,1.48617799e-22,1.59144700e-22,1.82347743e-22,2.06095937e-22,2.17168667e-22,2.30177179e-22,2.53623273e-22,2.63277292e-22,2.72657235e-22,2.91233538e-22,2.99552765e-22
1.43200000e+00,0.00000000e+00,1.51114890e-23,3.12876167e-23,4.74738529e-23,6.16031674e-23,7.40115870e-23,8.84452322e-23,1.07671092e-22,1.27982156e-22,1.41529257e-22,1.47569368e-22,1.57671730e-22,1.80537834e-22,2.04561840e-22,2.15788109e-22,2.28241587e-22,2.51432151e-22,2.61280110e-22,2.70394540e-22,2.89012991e-22,2.97224483e-22
1.44000000e+00,0.00000000e+00,1.41017331e-23,2.99578071e-23,4.66469694e-23,6.15563747e-23,7.42523214e-23,8.81929179e-23,1.06636336e-22,1.26622399e-22,1.40413818e-22,1.46599610e-22,1.56302565e-22,1.78778440e-22,2.03000747e-22,2.14344596e-22,2.26233764e-22,2.49171570e-22,2.59265854e-22,2.68186509e-22,2.86895115e-22,2.95025002e-22
1.44800000e+00,0.00000000e+00,1.31063433e-23,2.86415497e-23,4.58214409e-23,6.15038918e-23,7.44906283e-23,8.79373060e-23,1.05583935e-22,1.25239222e-22,1.39310867e-22,1.45707393e-22,1.55037964e-22,1.77072749e-22,2.01416660e-22,2.12842674e-22,2.24159489e-22,2.46846385e-22,2.57235387e-22,2.66029483e-22,2.84872304e-22,2.92945146e-22
1.45600000e+00,0.00000000e+00,1.21358865e-23,2.73526704e-23,4.50053099e-23,6.14439278e-23,7.47182215e-23,8.76704549e-23,1.04510220e-22,1.23831681e-22,1.38218808e-22,1.44890259e-22,1.53877357e-22,1.75423405e-22,1.99814222e-22,2.11288484e-22,2.22026486e-22,2.44463031e-22,2.55190142e-22,2.63919083e-22,2.82935195e-22,2.90973580e-22
1.46400000e+00,0.00000000e+00,1.12005728e-23,2.61045753e-23,4.42064784e-23,6.13749726e-23,7.49274170e-23,8.73851289e-23,1.03412077e-22,1.22398934e-22,1.37135434e-22,1.44144471e-22,1.52818781e-22,1.73832329e-22,1.98198440e-22,2.09689430e-22,2.19844118e-22,2.42029344e-22,2.53132125e-22,2.61850418e-22,2.81073036e-22,2.89097242e-22
1.47200000e+00,0.00000000e+00,1.03101158e-23,2.49100564e-23,4.34325722e-23,6.12957888e-23,7.51112465e-23,8.70749747e-23,1.02287133e-22,1.20940408e-22,1.36058055e-22,1.43465083e-22,1.51858854e-22,1.72300564e-22,1.96574413e-22,2.08053845e-22,2.17623066e-22,2.39554346e-22,2.51063904e-22,2.59818302e-22,2.79274079e-22,2.87301795e-22
1.48000000e+00,0.00000000e+00,9.47359853e-24,2.37811019e-23,4.26908006e-23,6.12053868e-23,7.52635435e-23,8.67346690e-23,1.01133914e-22,1.19455957e-22,1.34983648e-22,1.42846049e-22,1.50992781e-22,1.70828144e-22,1.94947066e-22,2.06390635e-22,2.15374979e-22,2.37048013e-22,2.48988579e-22,2.57817460e-22,2.77525967e-22,2.85572089e-22
1.48800000e+00,0.00000000e+00,8.69934416e-24,2.27287113e-23,4.19878121e-23,6.11029823e-23,7.53789997e-23,8.63600316e-23,9.99519833e-23,1.17946008e-22,1.33909011e-22,1.42280348e-22,1.50214410e-22,1.69414015e-22,1.93320920e-22,2.04708951e-22,2.13112128e-22,2.34521033e-22,2.46909742e-22,2.55842715e-22,2.75816116e-22,2.83892615e-22
1.49600000e+00,0.00000000e+00,7.99479603e-24,2.17627196e-23,4.13295501e-23,6.09879365e-23,7.54531896e-23,8.59481001e-23,9.87420375e-23,1.16411689e-22,1.32830922e-22,1.41760153e-22,1.49516318e-22,1.68055980e-22,1.91699892e-22,2.03017866e-22,2.10847064e-22,2.31984549e-22,2.44831414e-22,2.53889163e-22,2.74132073e-22,2.82247931e-22
